session_id,user_id,profile,total_event_count,click_count,page_view_count,search_count,add_to_cart_count,purchase_count,session_duration_sec,avg_price,click_rate,cart_rate,actual_label,finalize_reason,processed_at
bb739f25-73b1-41c1-a16a-6dc4d4aefb72,86,browser,5,0,5,0,0,0,182.0,1855.9940000000001,0.0,0.0,0,idle_timeout,2026-05-12T19:46:44.617303
6c427285-27f6-41f5-92e8-6d886dcca643,70,interested,8,5,2,1,0,0,301.0,1702.83,0.625,0.0,0,idle_timeout,2026-05-12T19:46:46.614444
58dfeea1-def8-4ab6-a5d0-436530a84784,100,browser,3,1,1,1,0,0,175.0,1774.8099999999997,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:46:48.625435
5c65c4f5-78eb-4012-ac54-50299f4dddd9,60,browser,4,0,4,0,0,0,86.0,2365.6375,0.0,0.0,0,idle_timeout,2026-05-12T19:46:50.629074
91917ddd-ba4c-4552-91c2-55a1ce5a7140,62,browser,4,1,3,0,0,0,112.0,3411.2200000000003,0.25,0.0,0,idle_timeout,2026-05-12T19:46:52.632843
cc1a701d-5288-4b85-8157-986a58713f9c,97,interested,6,4,1,1,0,0,350.0,1882.0616666666665,0.6666666666666666,0.0,0,idle_timeout,2026-05-12T19:46:54.629198
390e05d5-10fd-46a0-981b-9f07cd1a302b,70,buyer,7,3,0,1,2,1,350.0,2517.4228571428575,0.42857142857142855,0.2857142857142857,1,purchase_event,2026-05-12T19:46:55.639595
db83171d-035c-4a87-ade8-d16aeedef2fc,90,browser,3,1,2,0,0,0,48.0,2928.376666666667,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:46:56.654450
09be1f82-c229-4bd9-a737-6470e0fbe9d6,73,buyer,7,1,2,1,2,1,349.0,3385.21,0.14285714285714285,0.2857142857142857,1,purchase_event,2026-05-12T19:46:57.645502
8a1481a1-ac60-410a-b198-82074a098e4b,36,browser,5,1,3,1,0,0,123.0,3040.38,0.2,0.0,0,idle_timeout,2026-05-12T19:47:02.661518
ced4b51b-f514-4e85-b8a3-f5615eb55403,51,buyer,8,4,1,1,1,1,395.0,2275.1899999999996,0.5,0.125,1,purchase_event,2026-05-12T19:47:03.672101
21a12a69-a949-45cb-ba41-ff2bbd000a42,37,browser,3,0,2,1,0,0,83.0,3898.593333333333,0.0,0.0,0,idle_timeout,2026-05-12T19:47:04.677212
13c10486-e429-4081-9ae2-48e41e5b5e50,23,interested,5,2,2,0,1,0,197.0,2967.03,0.4,0.2,0,idle_timeout,2026-05-12T19:47:08.674124
a68f931b-684f-46ab-b218-27975f08c392,74,browser,6,1,3,2,0,0,227.0,2933.3050000000003,0.16666666666666666,0.0,0,idle_timeout,2026-05-12T19:47:10.691480
4da8d3c0-faf2-41a5-a928-ebae640af723,62,browser,6,2,3,1,0,0,276.0,2537.643333333334,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:47:12.694100
98302ea2-2db7-4459-b19b-e63ce3b547c6,26,buyer,7,2,3,0,1,1,301.0,2882.5857142857144,0.2857142857142857,0.14285714285714285,1,purchase_event,2026-05-12T19:47:13.691755
46944c1c-fbd2-4dc0-bf87-5e8f47ff79f2,20,interested,8,2,2,4,0,0,369.0,3541.16625,0.25,0.0,0,idle_timeout,2026-05-12T19:47:14.695023
7ee21bf2-2414-455e-a8ad-e36ef098ae03,8,buyer,6,2,1,0,2,1,325.0,1829.1899999999998,0.3333333333333333,0.3333333333333333,1,purchase_event,2026-05-12T19:47:15.695935
cd2dbbcb-f882-47b5-8bac-9c5b7d1a5683,2,buyer,5,1,0,3,0,1,156.0,2008.9720000000002,0.2,0.0,1,purchase_event,2026-05-12T19:47:19.705205
0691a40d-6e2e-4b3d-bb34-f3f3f98a89d7,43,interested,8,2,4,1,1,0,292.0,2343.2149999999997,0.25,0.125,0,idle_timeout,2026-05-12T19:47:20.708499
2e7ef1bf-29ed-4528-aed0-b41793a3a80c,63,interested,6,2,2,0,2,0,272.0,2087.48,0.3333333333333333,0.3333333333333333,0,idle_timeout,2026-05-12T19:47:24.716493
07fb6250-09c7-4ef2-af92-cbd5005a8b1d,63,interested,4,1,1,0,2,0,175.0,2359.5899999999997,0.25,0.5,0,idle_timeout,2026-05-12T19:47:26.726596
0bde4776-76d9-4fd2-bb16-67327a1b0819,29,interested,5,1,2,1,1,0,267.0,2728.51,0.2,0.2,0,idle_timeout,2026-05-12T19:47:28.736434
56c842cf-e4c5-4f65-95db-4fc8a414520b,68,interested,4,0,2,2,0,0,126.0,3215.3475,0.0,0.0,0,idle_timeout,2026-05-12T19:47:30.737458
c3844ec3-1858-4739-98a7-7e418b4d6c41,43,interested,8,1,1,3,3,0,334.0,2343.7837500000005,0.125,0.375,0,idle_timeout,2026-05-12T19:47:32.741468
5a2dc9da-a1b4-43c6-990c-d3803ce879bc,88,browser,5,1,4,0,0,0,221.0,2494.014,0.2,0.0,0,idle_timeout,2026-05-12T19:47:34.740149
267a3ca7-325e-4ebb-9019-2c3960f7b9ff,43,browser,3,1,2,0,0,0,91.0,919.4599999999999,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:47:36.749893
6f731f4f-0398-4ff7-8378-2f5c00436c15,28,interested,4,2,0,2,0,0,181.0,2062.9674999999997,0.5,0.0,0,idle_timeout,2026-05-12T19:47:38.748425
7d3bba4f-192c-4626-9528-5da779bc18d7,28,browser,3,1,2,0,0,0,117.0,2684.78,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:47:40.760304
b85df2b9-ad11-4cae-8779-5e00cb08d722,15,buyer,6,1,1,1,2,1,301.0,2989.66,0.16666666666666666,0.3333333333333333,1,purchase_event,2026-05-12T19:47:41.759821
0e1ae3af-a07b-409a-b695-3263846f933d,27,browser,3,1,1,1,0,0,91.0,3244.096666666667,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:47:42.766937
7d0629db-f208-4908-b2db-1f66f94a8598,37,interested,4,1,2,1,0,0,154.0,2367.7375,0.25,0.0,0,idle_timeout,2026-05-12T19:47:46.781739
619bd060-5d5d-4b12-a249-065ce20afab6,98,browser,6,3,3,0,0,0,206.0,2193.0799999999995,0.5,0.0,0,idle_timeout,2026-05-12T19:47:48.781317
6e9c73c8-e598-45f9-83fe-87c3d4490383,48,browser,4,0,4,0,0,0,205.0,1017.6324999999999,0.0,0.0,0,idle_timeout,2026-05-12T19:47:50.784669
ac34322b-3926-481a-8d15-bc6265e1c919,67,browser,3,0,2,1,0,0,136.0,3405.816666666667,0.0,0.0,0,idle_timeout,2026-05-12T19:47:52.789005
88de5afd-6271-40b2-a58b-bf507475dab4,33,interested,8,2,2,3,1,0,360.0,3098.85875,0.25,0.125,0,idle_timeout,2026-05-12T19:47:54.801669
4d2e3945-ddf5-4e26-90e9-93d3a8a3a584,26,browser,3,2,1,0,0,0,56.0,1638.7699999999998,0.6666666666666666,0.0,0,idle_timeout,2026-05-12T19:47:56.806407
2d3bee30-eca7-4ac6-8fea-4595d5d8e25d,81,browser,7,1,4,2,0,0,322.0,3427.7057142857143,0.14285714285714285,0.0,0,idle_timeout,2026-05-12T19:47:58.807940
4563c8dc-876b-4f6d-bbba-546860bc802f,98,buyer,5,2,0,0,2,1,219.0,2805.7699999999995,0.4,0.4,1,purchase_event,2026-05-12T19:47:59.808283
eb8109fb-502b-447d-bef3-fa4b5e473926,43,interested,7,2,3,1,1,0,348.0,2174.9714285714285,0.2857142857142857,0.14285714285714285,0,idle_timeout,2026-05-12T19:48:00.826026
6d719690-32f9-45b7-9396-4db3a0b4b5c7,68,browser,5,2,3,0,0,0,300.0,1060.35,0.4,0.0,0,idle_timeout,2026-05-12T19:48:04.831769
725755cc-0f0d-47e6-8aca-5b95a85d85db,10,interested,7,6,1,0,0,0,314.0,3002.915714285714,0.8571428571428571,0.0,0,idle_timeout,2026-05-12T19:48:06.840359
41ee5688-f9f2-414a-a1d7-2b2a96def978,28,browser,4,2,1,1,0,0,153.0,1740.3625,0.5,0.0,0,idle_timeout,2026-05-12T19:48:08.834884
e6ad5139-e2f7-4e00-9368-963beb594908,59,interested,4,2,0,1,1,0,128.0,3761.265,0.5,0.25,0,idle_timeout,2026-05-12T19:48:10.847944
e2daf6b1-83e3-441c-8388-42cb5f4a8f7c,6,browser,3,1,2,0,0,0,36.0,2487.6233333333334,0.3333333333333333,0.0,0,idle_timeout,2026-05-12T19:48:12.846809
5c66e0e8-6c1d-4fd4-b2a1-1e0918d4a647,67,buyer,6,0,0,0,5,1,281.0,2270.69,0.0,0.8333333333333334,1,purchase_event,2026-05-12T19:48:13.849049
15b12e56-b9fe-499c-bb92-8e92a0333629,9,interested,5,1,3,1,0,0,306.0,3084.416,0.2,0.0,0,idle_timeout,2026-05-12T19:48:14.854671
af6a416b-ad85-47a3-b238-c276e85af29e,46,buyer,6,0,1,0,4,1,190.0,1745.9383333333335,0.0,0.6666666666666666,1,purchase_event,2026-05-12T19:48:17.862198
fdafbed2-5b68-4b0c-8315-b02acfddb3cd,84,browser,5,2,3,0,0,0,172.0,2975.1680000000006,0.4,0.0,0,idle_timeout,2026-05-12T19:48:18.872625
578c9038-17b4-433c-8b37-6a7796db8d91,61,browser,6,0,5,1,0,0,299.0,2716.69,0.0,0.0,0,idle_timeout,2026-05-12T19:48:22.872139
5c2e054e-d8ef-4847-b7be-fd81596e88b5,15,buyer,5,2,0,1,1,1,170.0,3465.928,0.4,0.2,1,purchase_event,2026-05-12T19:48:23.873457
8e09cb24-6538-4537-88fc-58842f9165bd,14,browser,3,0,2,1,0,0,148.0,1370.1033333333335,0.0,0.0,0,idle_timeout,2026-05-12T19:48:24.878162
